@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'enter correct username password simply click login button press enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'change Passwords',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'time log openemr recommend change password secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'select Miscellaneous password navigation list left simply password Radio Button navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring Password Change screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter new password input box make sure type thing box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'remember openemr \'s username password case sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'click save change button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'require login new password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note use openemr demo instance change admin password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Main Screen Navigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'successful login bring main screen openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user present window Calendar Messages page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
Navigation,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr configure choice navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu Tree View Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu option default navigation scheme openemr 4.1',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'expand menu-style navigation scheme present hierarchical list page link left screen direct load widow main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function located navigation list left hand screen link openemr support page sourceforge.net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'tree View',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Tree View navigation scheme present hierarchical navigation list slide menu icon menu-button styling',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Button navigation scheme function similar Tree View link present unordered list series radio button right left item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'select left radio button load desire page window select right hand button load page window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'disable window click appropriate checkbox navigation menu function available navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'purpose Users Guide assume use Tree View navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complete cross reference menu item Radio Button Tree View Sliding Menu navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'set Clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'begin use openemr navigate server installation directory log use assign username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'successful login bring appointment calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'begin schedule appointment want configure basic information user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'start set clinic select Administration navigation list left screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring list available administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click Facilities bring Facility Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'page Administration section openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Administration include section manage facility form practice information calendar category list database administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Links section left hand navigation list Administration page use Radio Button navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Facility Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'start set facility user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default clinic build',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'need update correct information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'simply click clinic case Clinic edit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'pop lightbox contain form editing clinic information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct address contact information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'information information use billing make sure include direct billing information enter facility NPI CLIA number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'indicate facility billing possibly possibly service location click checkbox appropriate option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'clinic billing location want check accept assignment box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish enter clinic information click save button update clinic return Facility Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'clinic additional facility care hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'create new facility click add enter relevant datum clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'openemr provide option designate color facility use calendar view distinguish appointment make different facility',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter hexadecimal code Color field click pick select color pop menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click save finish',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click user navigation list bring user group Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'page contain list clinic user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add user admin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add new user click add user button modify exist user click username',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'method pop lightbox contain user profile page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'edit user password facility information access control authorization status',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize user user practitioner appear appointment calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'associate encounter billing purpose able authorize encounter information enter non-authorized user encounter billable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize practitioner sure click provider check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'facility staff need authorize',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practitioner need UPIN Federal Tax ID enter correct billing Federal Drug ID prescription writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user information update successfully click save return user group Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Practice Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'need enter relevant practice information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'include pharmacy insurance company information type document clinic accept',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click practice link navigation menu bring Practice Administration page present list link editing facility information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Practice Administration page initially present list clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click add pharmacy button enter contact information clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop menu let select preferred method transfer prescription information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct information click save add new pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'set insurance company want enter x12 Partner information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'clearinghouse large payer send electronic billing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practice probably just use single clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add clearinghouse click X12 Partners click add New Partner button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ID number enter need provide clearinghouse partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'version number number refer version x12 837p protocol specification use probably change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click save save information enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select insurance company link page bring list company add clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'new installation openemr list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add new insurance company click add company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'edit exist company click list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'enter correct information click save save change add new company list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practice insurance company multiple insurance plan separate billing address plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'time need add plan separate insurance company',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'insurance company assign doctor-specific id number number appear claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click insurance number list clinic provider default ID number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click provider bring list insurance company corresponding ID number enter provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select add New present form add provider number insurance company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'information click save button add new number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'edit exist set number click company list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'note selection drop list insurance company Default use default number insurance company enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click document list patient document upload',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click Edit Categories button display hierarchy different type document attach patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add category click desire parent folder new document type click add category',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr contain built-in address book store useful contact information staff doctor clinic etc. office contact regular basis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Select Addr Book Miscellaneous navigation menu bring clinic Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'present list contact currently contain Address Book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click person edit contact information click add New enter new contact address book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add New person dialog box select type enter address',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add physician address book sure include UPIN ID number billing referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter Specialty allow narrow search parameter write letter particular physician etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish enter new contact information click save',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'note new contact add list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'search particular contact address book enter possibly possibly specialty page click search',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'bring list contact match search parameter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add new patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter necessary clinic information begin enter patient datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Select patient client new search navigation menu left screen begin enter new patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'patient demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'search add patient page enter patient birth date',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'exist chart patient enter chart number external id',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter number automatically assign equal internal patient ID',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish click create New Patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'note click calendar button dob field pop easy use date selection tool openemr program',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown
'simply click arrow right left today advance date forward single month year hold arrow select month year manually',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select day month select date respective field proper format yyyy-mm-dd',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'present patient Summary Page contain summary patient \'s identify information employment insurance provider information section expand collapse click link right desire section',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'page include link patient medical history document etc. screen list issue associate patient appointment schedule column righthand',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Notice additional patient related page accessible navigation menu left',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'continue enter patient information click Edit desire section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring series tab contain input various type patient datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'click tab section like work desire field',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'note field label red require order billing work properly',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'enter patient insurance information time click edit Demographics section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'insurance information section demographic tab',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Select patient insurance company company company drop-down list search click search add',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'bring lightbox contain field searchable label green',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,unknown
