@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'you will also present with drop down list of possibl languag in which you can view openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'default languag english should alreadi select',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'onc you enter correct usernam and simpli click button or press',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'chang password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'if thi is your first time log in openemr it is recommend that you chang your password someth more secur',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'do thi select from navig list on or simpli in radio button navig scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'thi will bring up password chang screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter your new password into two input make sure you type same thing into each box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'and rememb that openemr usernam and password ar case sensit',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'onc done click button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'you will then requir login again with your new password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note if you ar us openemr demo pleas do not chang admin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'main screen navig',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'success login will bring you main screen of openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user is present with two and below messag page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
navig,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr can configur with your choic of three navig scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'slide tree or radio button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu option is default navig scheme for openemr',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'thi expand menu style navig scheme present hierarch list of page link on left side of screen which can direct load in either top or bottom widow of main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function is locat below navig list on left hand side of along with link openemr support page on sourceforg net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'tree view',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'tree view navig scheme present same hierarch navig list as slide but without icon menu button style',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'radio button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'radio button navig scheme function similar tree view except that link ar present as unord with seri of radio button right and left of each item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'select left radio button will load desir page in top while select right hand button will load page in bottom window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you can also disabl top or bottom window by click on appropri checkbox at top of navig menu thi function is avail on all navig scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'for purpos of thi user guid we will assum you ar us tree view navig scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complet cross refer of menu item for both radio button and tree view or slide menu navig scheme can found here',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'set up your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'begin us navig your server instal directori and log in us your assign usernam and password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'success login bring you appoint calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'befor you begin schedul appoint want configur some basic inform for your user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'start set up your select from navig list on left of screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'thi will bring up list of avail administr page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click bring up facil administr page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'thi is on of sever page within administr section of openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'administr also includ section for manag your facil practic calendar databas and more',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'link these section can found in left hand navig list under or at top of page if us radio button navig scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'facil administr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'start by set up your facil for your user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'there is default clinic alreadi built in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'it will need updat with correct inform for your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'do simpli click on name of in thi case clinic name edit it detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'thi pop up lightbox contain form for edit your clinic inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct address contact inform for your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'thi inform will us for so make sure includ who direct bill inform and enter your facil npi and clia number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'indic whether your facil is bill possibl and possibl servic locat by click checkbox next appropri option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if your clinic is bill you mai also want check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'when you ar finish enter your clinic inform click button updat your clinic and return facil administr page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'your clinic mai addit facil in which care is such as hospit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'creat new click and enter relev data as you did for other clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'openemr also provid you with option of design color for each of your which will then us in calendar view distinguish between appoint made at differ facil',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter hexadecim code in or click select color from pop up menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click when finish',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user administr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click in navig list will bring you user or group administr page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'thi page contain list of your clinic user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you not yet ad ani then onli will shown',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you can add new user by click or you can modifi exist user by click on their usernam',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'both method will pop up lightbox contain user profil page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'here you can edit user facil inform and access as well as their author statu',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'author user ar and will appear in appoint calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'thei can also associ with encount for bill and ar abl author encount inform enter by non author user so that encount will billabl',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'author your practition sure click check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'other facil staff do not need author',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practition will also need their upin and feder tax id enter for correct as well as their feder drug id for prescript write',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'onc your user inform ha been updat successfulli click return user or group administr page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practic administr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next need enter relev practic inform for your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'thi includ pharmaci and insur compani as well as type of document your clinic accept',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click link in navig menu will bring you practic administr page where you will present with list of link for edit your inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'practic administr page initi present you with list of your clinic pharmaci',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click button enter contact inform for your clinic pharmaci',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop down menu let you select prefer method for transfer prescript inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'onc enter correct click add your new pharmaci',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'befor set up ani insur want enter your partner inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'these ar clearinghous or larg payer whom you will send electron bill',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most practic will probabl just us singl clearinghous',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add on of these click on and then click new button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'id number that you enter here will need provid you by clearinghous or partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'number refer version of protocol specif us and should probabl not chang',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click save inform enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select from link at top of page bring up list of compani that been ad your clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if thi is new instal of thi list will empti',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you can add new insur compani by click',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you can edit exist compani by click on it name in list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'onc you enter correct click save ani or add new compani list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'in mani insur compani multipl insur plan with separ bill address for each plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'at thi you will need add each plan as separ insur compani',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'mani insur compani also assign their own doctor specif id and these number must appear in your claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click on see list of your clinic provid and their default id number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click on provid name bring up list of insur compani and correspond id number that been enter for that provid',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select present form for ad thi provid number for anoth insur compani',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'fill in thi inform and click button add new number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you can also edit exist set of number by click on compani name in list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'note that on of select in drop down list of insur compani is you can us thi fill in default number for insur compani not otherwis enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next click on see list of patient document that been upload',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click button displai hierarchi of differ type of document that you can attach patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default set is shown',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add more categori click on desir parent folder fill in name of new document and click',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'address book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr also contain built in address book for store us contact inform for your staff as well as other etc that your offic mai contact on regular basi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select under from navig menu bring up your clinic address book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'thi will present you with list of all of contact current contain in your address book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click on person name edit their contact or click enter new contact into your address book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'in add new person dialog select and enter their name and address',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you ar ad physician your address sure includ their upin and other id number for bill and referr',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter will allow you narrow your search paramet when write letter particular etc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'when you ar finish enter new contact click',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'note that new contact ha been ad list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you can search for particular contact in address book by enter their name possibl and possibl specialti at top of page and click',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'thi bring up list of ani contact match your search paramet',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ad new patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'onc you enter all necessari clinic inform you can begin enter patient data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select or client new or in navig menu on left of screen begin enter new patient into system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'patient demograph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'in search or add patient page enter patient name birth date',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you exist chart for thi you mai enter chart number under',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you do not enter number system will automat assign on that is equal it intern patient id',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
