@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'change Passwords',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'time log openemr recommend change password secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'select Miscellaneous password navigation list left simply password Radio Button navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring Password Change screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter password input box type box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'remember openemr \'s username password sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'click save change button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'require login password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note openemr demo instance please change admin password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Main Screen Navigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'successful login bring main screen openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user window Calendar below Messages page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
Navigation,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr configure choice navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu Tree View Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu option default navigation scheme openemr 4.1',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'expand menu-style navigation scheme hierarchical list page link left screen direct load top bottom widow main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function located navigation list left hand screen link openemr support page sourceforge.net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'tree View',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Tree View navigation scheme hierarchical navigation list slide menu icon menu-button styling',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Button navigation scheme function similar Tree View except link unordered list series radio button left item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'select left radio button load desire page top window select hand button load page bottom window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'disable top bottom window click appropriate checkbox top navigation menu function available navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'purpose Users Guide assume Tree View navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complete cross reference menu item Radio Button Tree View Sliding Menu navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'set Clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'begin openemr navigate server installation directory log assign username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'successful login bring appointment calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'begin schedule appointment configure basic information user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'start set clinic select Administration navigation list left screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring list available administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click Facilities bring Facility Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'page Administration section openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Administration include section manage facility form practice information calendar category list database administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Links section left hand navigation list Administration top page Radio Button navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Facility Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'start set facility user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default clinic build',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'update correct information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'simply click name clinic Clinic name edit detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'pop lightbox contain form editing clinic information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct name address contact information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'information information billing include direct billing information enter facility NPI CLIA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'indicate facility billing possibly possibly service location click checkbox appropriate option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'clinic billing location check accept assignment box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish enter clinic information click save button update clinic return Facility Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'clinic additional facility care hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'create facility click add enter relevant datum clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'openemr provide option designate color facility calendar view distinguish appointment facility',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter hexadecimal code Color field click pick select color pop menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click save finish',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click user navigation list bring user Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'page contain list clinic user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add user admin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add user click add user button modify exist user click username',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'method pop lightbox contain user profile page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'edit user password facility information access control authorization status',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize user user practitioner appear appointment calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'associate encounter billing purpose able authorize encounter information enter non-authorized user encounter billable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize practitioner click provider check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'facility staff authorize',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practitioner UPIN Federal Tax ID enter correct billing Federal Drug ID prescription writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user information update successfully click save return user Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Practice Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter relevant practice information clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'include pharmacy insurance company information type document clinic accept',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click practice link navigation menu bring Practice Administration page list link editing facility information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Practice Administration page initially list clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click add pharmacy button enter contact information clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop menu select preferred method transfer prescription information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct information click save add pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'set insurance company enter x12 Partner information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'clearinghouse payer whom send electronic billing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practice probably single clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add clearinghouse click X12 Partners click add New Partner button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ID enter provide clearinghouse partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'version refer version x12 837p protocol specification probably change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click save save information enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select insurance company link top page bring list company add clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'installation openemr list empty',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add insurance company click add company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'edit exist company click name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'enter correct information click save save change add company list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practice insurance company multiple insurance plan separate billing address plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'time add plan separate insurance company',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'insurance company assign own doctor-specific id appear claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click insurance list clinic provider default ID',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click provider name bring list insurance company corresponding ID enter provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select add New form add provider insurance company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'fill information click save button add',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'edit exist set click company name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'note selection drop list insurance company Default fill default insurance company otherwise enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click document list patient document upload',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click Edit Categories button display hierarchy type document attach patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add category click desire parent folder name fill name document type click add category',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr contain built-in address book store useful contact information staff doctor clinic etc. office contact regular basis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Select Addr Book Miscellaneous navigation menu bring clinic Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'list contact currently contain Address Book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click person name edit contact information click add New enter contact address book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add New person dialog box select type enter name address',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add physician address book include UPIN ID billing referral',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter Specialty allow narrow search parameter write letter particular physician etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish enter contact information click save',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'note contact add list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'search particular contact address book enter name possibly possibly specialty top page click search',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'bring list contact match search parameter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'add patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter clinic information begin enter patient datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Select patient client search navigation menu left screen begin enter patient system',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'patient demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'search add patient page enter patient name birth date',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'exist chart patient enter chart external id',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter system automatically assign equal internal patient ID',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'finish click create New Patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'note click calendar button dob field pop easy date selection tool openemr program',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,unknown
'simply click arrow left advance date forward single month hold arrow select month manually',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select day month fill select date respective field proper format yyyy-mm-dd',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'patient Summary Page contain summary patient \'s identify information employment insurance provider information section expand collapse click link desire section',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'page include link patient medical history document etc. top screen list issue associate patient appointment schedule column righthand',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Notice additional patient related page accessible navigation menu left',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'continue enter patient information click Edit desire section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'bring series tab contain input various type patient datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'click tab section fill desire field',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'note field label red require billing properly',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'enter patient insurance information time click edit Demographics section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'insurance information section demographic tab',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Select patient insurance company company company drop-down list search click search add',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'bring lightbox contain field searchable label green',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,unknown
'enter partial value field click search button list insurance company match parameter',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select desire name list automatically selection patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'desire insurance company enter add complete field click save New',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
