@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'sure check you Administrator as location you openemr installation different',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'example openemr live demo located at http:\\/\\/opensourceemr.com:2100\\/openemr\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'once you enter correct address you present login screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'log in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'login screen contain two input box Username password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'first time you log in fresh installation openemr you need log in admin password pass',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you administrator provide you you own username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note that openemr login case-sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'you also present drop-down list possible language which you view openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'default language English already select',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'once you enter correct username password simply click login button press enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'change Passwords',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'if this you first time log openemr it recommend that you change you password something more secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'do this select Miscellaneous password navigation list left simply password Radio Button navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this bring up Password Change screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter you new password two input box make sure you type same thing each box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'and remember that openemr \'s username password case sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'once you do this click save change button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'you then require login again you new password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note if you use openemr demo instance please do not change admin password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Main Screen Navigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'successful login bring you main screen openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user present two window Calendar below that Messages page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
Navigation,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr configure you choice three navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu Tree View Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu option default navigation scheme openemr 4.1',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'this expand menu-style navigation scheme present hierarchical list page link left side screen which direct load either top bottom widow main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function located navigation list left hand side screen link openemr support page sourceforge.net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'tree View',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Tree View navigation scheme present same hierarchical navigation list slide menu icon menu-button styling',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Button navigation scheme function similar Tree View except that link present unordered list series radio button right left each item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'select left radio button load desire page top window while select right hand button load page bottom window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you also disable top bottom window click appropriate checkbox top navigation menu this function available all navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'purpose this Users Guide we assume you use Tree View navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complete cross reference menu item both Radio Button Tree View Sliding Menu navigation scheme find here',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'set up you Clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'begin use openemr navigate you server installation directory log use you assign username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'successful login bring you appointment calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'before you begin schedule appointment you want configure some basic information you user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'start set up you clinic select Administration navigation list left screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this bring up list available administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click Facilities bring up Facility Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this one several page Administration section openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Administration also include section manage you facility form practice information calendar category list database administration more',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Links these section find left hand navigation list Administration or at top page if you use Radio Button navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Facility Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'we start set up you facility you user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'there default clinic already build in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'it need update correct information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'do this simply click name clinic this case you Clinic name here edit it detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this pop up lightbox contain form editing you clinic information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct name address contact information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this information information use billing so make sure include who direct billing information enter you facility NPI CLIA number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'indicate whether you facility billing possibly and possibly service location click checkbox appropriate option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you clinic billing location you also want check accept assignment box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'when you finish enter you clinic information click save button update you clinic return Facility Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you clinic additional facility which care give hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'create new facility click add enter relevant datum as you do other clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'openemr also provide you option designate color each you facility which then use calendar view distinguish appointment make different facility',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter hexadecimal code Color field click pick select color pop up menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click save when finish',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click user navigation list bring you user group Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this page contain list you clinic user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you not yet add any user then only admin show',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you add new user click add user button you modify exist user click they username',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'both method pop up lightbox contain user profile page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'here you edit user password facility information access control they authorization status',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize user user practitioner appear appointment calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'they they also associate encounter billing purpose able authorize encounter information enter non-authorized user so that encounter billable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize you practitioner sure click provider check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'other facility staff do not need authorize',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practitioner also need they UPIN Federal Tax ID enter correct billing they Federal Drug ID prescription writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'once you user information update successfully click save return user group Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Practice Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next you need enter relevant practice information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'this include pharmacy insurance company information type document you clinic accept',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click practice link navigation menu bring you Practice Administration page where you present list link editing you facility information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Practice Administration page initially present you list you clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click add pharmacy button enter contact information you clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop down menu let you select preferred method transfer prescription information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'once you enter correct information click save add you new pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'set up any insurance company you want enter you x12 Partner information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'these clearinghouse large payer whom you send electronic billing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most practice probably just use single clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add one these clearinghouse click X12 Partners then click add New Partner button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ID number that you enter here need provide you clearinghouse partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'version number number refer version x12 837p protocol specification use probably not change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click save save information you enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select insurance company link top page bring up list company that add you clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if this new installation openemr this list empty',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you add new insurance company click add company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'or you edit exist company click on it name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'once you enter correct information click save save any change add new company list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practice many insurance company multiple insurance plan separate billing address each plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this time you need add each plan separate insurance company',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'many insurance company also assign they own doctor-specific id number these number appear you claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click insurance number see list you clinic provider they default ID number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click provider name bring up list insurance company corresponding ID number that enter that provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select add New present form add this provider number another insurance company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'fill this information click save button add new number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you also edit exist set number click company name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'note that one selection drop down list insurance company Default you use this fill default number insurance company not otherwise enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next click document see list patient document that upload',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click Edit Categories button display hierarchy different type document that you attach patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'default set show',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'add more category click desire parent folder name fill name new document type click add category',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr also contain built-in address book store useful contact information you staff other doctor clinic etc. that you office contact regular basis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Select Addr Book under Miscellaneous navigation menu bring up you clinic Address Book',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this present you list all contact currently contain you Address Book',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
