@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'you browser address bar you need to enter location you openemr installation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most user this address consist name you server follow by forward lean slash openemr another forward lean slash',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'this look this http:\\/\\/myservername\\/openemr\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'be sure to check you Administrator as location you openemr installation be different',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'example openemr live demo be located at http:\\/\\/opensourceemr.com:2100\\/openemr\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'once you have enter correct address you be present login screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'log in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'login screen contain two input box Username password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'first time you log in to fresh installation openemr you need to log in admin password pass',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you administrator provide you you own username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note that openemr login be case-sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'you also be present drop-down list possible language which you view openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'default language English already be select',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'once you have enter correct username password simply click login button press enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'change Passwords',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'if this be you first time log to openemr it be recommend that you change you password something more secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'to do this select Miscellaneous password navigation list left simply password Radio Button navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this bring up Password Change screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'enter you new password two input box make sure you type same thing each box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'and remember that openemr \'s username password be case sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'once you have do this click the save change button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'you then be require login again you new password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'note if you be use openemr demo instance please do not change admin password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Main Screen Navigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'successful login bring you main screen openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user be present two window Calendar below that Messages page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
Navigation,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'openemr be configure you choice three navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu Tree View Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'slide menu option be default navigation scheme openemr 4.1',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'this expand menu-style navigation scheme present hierarchical list page link left side screen which be direct to load either the top bottom widow main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function be located navigation list left hand side screen link openemr support page sourceforge.net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'tree View',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Tree View navigation scheme present same hierarchical navigation list slide menu icon menu-button styling',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Button navigation scheme function similar Tree View except that link be present unordered list series radio button right left each item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'select left radio button load desire page top window while select right hand button load page bottom window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you also disable top bottom window click appropriate checkbox top navigation menu this function be available all navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'purpose this Users Guide we assume you be use Tree View navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complete cross reference menu item both Radio Button Tree View Sliding Menu navigation scheme be find here',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'set up you Clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'to begin use openemr navigate you server installation directory log use you assign username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'successful login bring you appointment calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'before you begin schedule appointment you want to configure some basic information you user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'to start set up you clinic select Administration navigation list left screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this bring up list available administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click Facilities to bring up Facility Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this be one several page Administration section openemr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Administration also include section manage you facility form practice information calendar category list database administration more',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Links these section be find left hand navigation list Administration or at top page if you be use Radio Button navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Facility Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'we start set up you facility you user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'there be default clinic already build in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'it need to be update correct information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'to do this simply click name clinic this case you Clinic name here to edit it be detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this pop up lightbox contain form editing you clinic information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter correct name address contact information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this information information be use billing so make sure to include who to direct billing information to enter you facility NPI CLIA number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'indicate whether you facility be billing possibly and possibly service location click checkbox appropriate option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you clinic be billing location you also want to check accept assignment box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'when you be finish enter you clinic information click save button to update you clinic return Facility Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you clinic have additional facility which care be give hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'to create new facility click add enter relevant datum as you do other clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'openemr also provide you option designate color each you facility which then be use calendar view to distinguish appointment make different facility',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'enter hexadecimal code Color field click pick to select color pop up menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click save when finish',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'user administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click user navigation list bring you user group Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'this page contain list you clinic user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if you have not yet add any user then only admin be show',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you add new user click add user button you modify exist user click they username',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'both method pop up lightbox contain user profile page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'here you edit user password facility information access control they authorization status',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'authorize user user be practitioner appear appointment calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'they they also be associate encounter billing purpose be able to authorize encounter information enter non-authorized user so that encounter be billable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'to authorize you practitioner be sure to click provider check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'other facility staff do not need to be authorize',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'practitioner also need they UPIN Federal Tax ID enter correct billing they Federal Drug ID prescription writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'once you user information have be update successfully click save to return user group Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Practice Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next you need to enter relevant practice information you clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'this include pharmacy insurance company information type document you clinic accept',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click practice link navigation menu bring you Practice Administration page where you be present list link editing you facility information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Practice Administration page initially present you list you clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click add pharmacy button to enter contact information you clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop down menu let you select preferred method transfer prescription information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'once you have enter correct information click save to add you new pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'set up any insurance company you want to enter you x12 Partner information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'these be clearinghouse large payer whom you send electronic billing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most practice probably just use single clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'to add one these clearinghouse click X12 Partners then click the add New Partner button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ID number that you enter here need to be provide you clearinghouse partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'version number number refer version x12 837p protocol specification use probably not be change',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'click save to save information you have enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'select insurance company link top page bring up list company that have be add you clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'if this be new installation openemr this list be empty',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'you add new insurance company click add company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'or you edit exist company click on it be name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'once you have enter correct information click save to save any change add new company list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practice many insurance company have multiple insurance plan separate billing address each plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this time you need to add each plan separate insurance company',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'many insurance company also assign they own doctor-specific id number these number appear you claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click insurance number to see list you clinic provider they default ID number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'click provider name to bring up list insurance company corresponding ID number that have be enter that provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'select add New present form add this provider number another insurance company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'fill this information click save button to add new number',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'you also edit exist set number click company name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'note that one selection drop down list insurance company be Default you use this to fill default number insurance company not otherwise enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'next click document to see list patient document that have be upload',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
