@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'Concur Nonconcur Signature CMS System Manager Business Owner Date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'to Paperwork Reduction Act 1995 no persons are required to respond collection information unless it displays valid OMB control number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'valid OMB control number this information collection is 0938-0734',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'time required to complete this information collection is estimated average 30 minutes response time to review instructions search existing data resources gather data needed complete review information collection',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'If you have any comments accuracy time estimate s suggestions improving this form please write CMS 7500 Security Boulevard Attn Reports Clearance Officer Baltimore Maryland 21244-1850',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Getting Login Page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'your browser address bar you need to enter location your OpenEMR installation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most users this address consist name your server followed by forward leaning slash openemr another forward leaning slash',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'This look this http:\\/\\/MyServerName\\/openemr\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Be sure to check your Administrator as location your OpenEMR installation be different',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'example OpenEMR live demo is located at http:\\/\\/opensourceemr.com:2100\\/openemr\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Once you have entered correct address you be presented login screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Logging In',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'login screen contains two input boxes Username Password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'first time you log in to fresh installation OpenEMR you need to log in admin password pass',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Your administrator provide you your own username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'Note that OpenEMR login is case-sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'You also be presented drop-down list possible languages which you view OpenEMR',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'default language English already be selected',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Once you have entered correct username password simply click Login button press Enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Changing Passwords',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'If this is your first time logging to OpenEMR it is recommended that you change your password something more secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'To do this select Miscellaneous Password navigation list left simply Password Radio Button navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'This bring up Password Change screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Enter your new password two input boxes make sure you type same thing each box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'And remember that OpenEMR \'s username passwords are case sensitive',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'Once you \'ve done this click the Save Changes button',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'You then be required login again your new password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'Note If you are using OpenEMR demo instance please do NOT change admin password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Main Screen Navigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'successful login bring you main screen OpenEMR',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'user is presented two windows Calendar below that Messages page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
Navigation,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'OpenEMR be configured your choice three navigation schemes',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Sliding Menu Tree View Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Sliding Menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Sliding Menu option is default navigation scheme OpenEMR 4.1',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'This expanding menu-style navigation scheme presents hierarchical list page links left side screen which be directed to load either the top bottom widow main screen',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'patient search function is located navigation list left hand side screen link OpenEMR support page Sourceforge.net',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Tree View',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Tree View navigation scheme presents same hierarchical navigation list Sliding Menu icons menu-button styling',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Buttons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Radio Button navigation scheme functions similar Tree View except that links are presented unordered list series radio buttons right left each item',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Selecting left radio button load desired page top window while selecting right hand button load page bottom window',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'You also disable top bottom window clicking appropriate checkbox top navigation menu this function is available all navigation schemes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'purpose this Users Guide we assume you are using Tree View navigation scheme',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'complete cross reference menu items both Radio Button Tree View Sliding Menu navigation schemes be found here',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Setting Up Your Clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'To begin using OpenEMR navigate your server installation directory log using your assigned username password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'successful login brings you appointment calendar',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Before you begin scheduling appointments you want to configure some basic information your users',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'To start setting up your clinic select Administration navigation list left screen',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'This bring up list available administration pages',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Click Facilities to bring up Facility Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'This is one several pages Administration section OpenEMR',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Administration also includes sections managing your facility Forms Practice information Calendar categories Lists Database administration more',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Links these sections be found left hand navigation list Administration or at top page if you \'re using Radio Button navigation scheme',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,unknown
'Facility Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'We start setting up your facility your users',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'There is default clinic already built in',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'It need to be updated correct information your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'To do this simply click name clinic this case Your Clinic Name Here to edit it \'s details',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'This pops up lightbox containing form editing your clinic information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Enter correct name address contact information your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'This information information be used billing so make sure to include who to direct billing information to enter your facility NPI CLIA number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Indicate whether your facility is billing possibly and possibly service location clicking checkbox appropriate option',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'If your clinic is billing location you also want to check Accepts Assignment box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'When you are finished entering your clinic information click Save button to update your clinic return Facility Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Your clinic have additional facilities which care is given hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'To create new facility click Add enter relevant data as you did other clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'OpenEMR also provides you option designating color each your facilities which then be used calendar view to distinguish appointments made different facilities',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,unknown
'Enter hexadecimal code Color field click Pick to select color pop up menu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Click Save when finished',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'User Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Clicking Users navigation list bring you User Groups Administration page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'This page contains list your clinic users',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'If you have not yet added any users then only admin be shown',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'You add new user clicking Add User button you modify existing user clicking their username',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Both methods pop up lightbox containing user profile page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Here you edit user Password Facility information Access Control their authorization status',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Authorized users users are practitioners appear appointment calendar',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'They They also be associated encounters billing purposes are able to authorize encounter information entered non-authorized users so that encounter be billable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'To authorize your practitioners be sure to click Provider check box',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Other facility staff do not need to be authorized',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Practitioners also need their UPIN Federal Tax ID entered correct billing their Federal Drug ID prescription writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Once your user information has been updated successfully click Save to return User Groups Administration page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Practice Administration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Next you need to enter relevant practice information your clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'This includes pharmacy insurance company information types documents your clinic accepts',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Clicking Practice link navigation menu bring you Practice Administration page where you be presented list links editing your facilities information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Practice Administration page initially presents you list your clinics pharmacies',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Click Add Pharmacy button to enter contact information your clinic pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'drop down menu lets you select preferred method transferring prescription information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Once you \'ve entered correct information click Save to add your new pharmacy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'setting up any insurance companies you want to enter your X12 Partner information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'These are clearinghouses large payers whom you send electronic billing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Most practices probably just use single clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'To add one these clearinghouses click X12 Partners then click the Add New Partner button',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'ID numbers that you enter here need to be provided you clearinghouse partner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Version number number refers version X12 837p protocol specification used probably not be changed',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Click Save to save information you \'ve entered',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Selecting Insurance Companies links top page brings up list companies that have been added your clinic',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'If this is new installation OpenEMR this list be empty',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'You add new insurance company clicking Add Company',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Or you edit existing company clicking on it \'s name list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown
'Once you have entered correct information click Save to save any changes add new company list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'practice many insurance companies have multiple insurance plans separate billing address each plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'this time you need to add each plan separate insurance company',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Many insurance companies also assign their own doctor-specific ID numbers these numbers appear your claims',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'Click Insurance Numbers to see list your clinic providers their default ID numbers',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
